YouTube,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,confirmed,Mark Faiers,1,1,RiverSafe,Mark Faiers.png,https://www.linkedin.com/in/mark-faiers-52804b10b/,,,,The DevOps Organisation,"DevOps has many benefits for software eng, but is rarely talked about outside of that context. In this talk we’ll explore why DevOps is not a purely technical endeavour, what it means to apply DevOps across the whole organisation, and how you can use these ideas to deliver change where you work.","DevOps is one of those terms whose meaning varies greatly depending on the background, job role, and lived experience of those being asked, but most people would agree that it is something that applies to the development and operation of software. But at some point, DevOps outgrew this simple coming together, and so we combined other functions to get terms like ‘DevSecOps’, ‘DataOps’, ‘MLOps’ and so on. All these terms are, however, too simplistic to capture the actual essence of DevOps and the ways of working that have developed around it. However, there is no reason that these principles should only be applied to the development and operation of digital products and services. They can actually be applied across organisations as a whole to create ‘The DevOps Organisation’. This talk explores how DevOps principles can be taken and applied outside of the context of software development to provide better outcomes, both internally, and externally, for an organisation.","Mark has over 15 years experience in software engineering, working across the SDLC starting out as a software engineer and later transitioning into DevOps and Cloud focused roles. He has been leading Communities of Practice for around 5 years and has worked with numerous technology stacks and across a wide range of industries, including Healthcare, FinTech, and Logistics. He has worked as an AWS consultant to some of the biggest Financial and Insurance firms in the U.K. and is now the DevOps Practice Lead at RiverSafe. In this role he is responsible for leading and building a highly skilled team of DevOps experts, delivering expert services and exceptional outcomes for customers. Mark is especially passionate about serverless technology and sustainability."
,confirmed,Pedro Ivo Raimundo,1,1,Pegasystems,Pedro Ivo Raimundo.png,https://www.linkedin.com/in/pedro-ivo-raimundo/,,,,No More Heroes: Why Team Composition is a BIG Deal,"This talk covers a topic that's universal across any team, company and industry that deals with technology - Team Composition.

And with this talk, I bring relevant data and proven sources to the discussion to explain what the key concepts are, and why they matter so much on the outcomes delivered by any team who deals with software in any way.

During the talk, my main goals are to: - Explain the key concepts in an accessible and interesting way; - Use examples to demonstrate the concepts in practice; - Share valuable sources along the ride (books, studies, etc); - Finish with actionable points for both engineers and team leaders/managers/etc.",,"Throughout my 12 years tech career, I've worked on prod support, DevOps, and now leadership. I worked for companies like IBM, Luxoft, and now Pegasystems.

I lived and worked most of my life in South America, and now I'm living in Poland for some years.

These days, my focus is on Cloud, Observability, DevOps and mostly, leadership. I also hold a few certifications, including Kubernetes CKA, AWS, GCP, Scrum, and Pega Architecture.

When I'm not catching up with my Steam games backlog, I love participating in conferences, hackathons, learning new things and meeting new people."
,confirmed,Prerit Munjal,1,1,KubeCloud,Prerit Munjal.png,https://www.linkedin.com/in/prerit-munjal/,,@prerit_munjal,,Don't Over-Engineer your Observability stack period,"In the cloud-native space, there is a plethora of tools available for observing Kubernetes applications & Infra. However, the choices often involve either opting for service meshes that increase architectural complexity or selecting tools with exorbitant costs. What if there was a one-stop solution that covers monitoring, tracing, and profiling seamlessly at 0 cost and minimal changes?

Join Prerit in this session as he takes you on a journey with Pixie, a CNCF sandbox offering comprehensive observability of your cluster and its workloads. Pixie enables you to monitor cluster resources, and application traffic, and delve into detailed views like pod state and flame graphs. Remarkably, Pixie achieves all this without introducing any overhead, utilizing eBPF to automatically collect telemetry data, including full-body requests and application profiles. Explore Pixie's capabilities in monitoring network activity and Infrastructure Health with Flamegraphs. Don't miss this session for a deep dive into Pixie's observability features and how it simplifies the monitoring landscape for Kubernetes applications all followed by a hands-on demo for a live application.",,"Prerit is working as a Software Architect, directing his expertise towards harnessing Cloud Native Technologies to design resilient architectures that can seamlessly scale in the future, all while prioritizing technical cost, security, availability and end-user experience. As the driving force behind the YouTube channel 'Tech with Prerit' and KubeCloud, an umbrella company with multiple products in the Cloud-Native Space, he envisions creating an ecosystem focused on Cloud Native Technologies."
,confirmed,Ricardo Castro,1,1,FanDuel / Blip.pt,Ricardo Castro.png,https://www.linkedin.com/in/mccricardo/,,@mccricardo,,What Can We Learn from Formula 1 Incident Management,"July 18th 2020, Max Verstappen qualifies 7th for the Hungarian Grand Prix. With Red Bull fighting Mercedes for the Constructor’s championship and Max fighting Lewis Hamilton and Vallteri Bottas for the Driver’s Championship, this wasn’t his best qualifying session.

July 19th 2020, during the formation lap, Max crashed his car, damaging his front wing and suspension. In the next 22 minutes, Red Bull mechanics performed an absolute miracle.

How did they do it? How did they go from a crashed car to giving Max a chance to fight for a podium in under 23 minutes? And what can we learn about incident management from one of the most demanding engineering disciplines in the world?",,"Principal Engineer, SRE at FanDuel/Blip.pt. MSc in Computer Science by the University of Porto. CK{AD, A, S} by Cloud Native Computing Foundation (CNCF) | Linux Foundation. {Terraform, Consul, Vault} Associate by HashiCorp. Working daily to build high-performance, reliable and scalable systems. DevOps Porto meetup co-organizer and DevOpsDays Portugal co-organizer. A strong believer in culture and teamwork. Open source passionate, martial arts amateur, and metal lover."
,confirmed,Simon Copsey,1,1,The Curious Coffee Club,Simon Copsey.png,https://www.linkedin.com/in/simoncopsey/,,,,From Diapers to Delivery: Parenting Lessons for Effective Management,"Parenthood often arrives with little time to prepare. Our idea of 'good' parenting usually involves emulating others, whilst hoping we don’t do any permanent damage.

Stepping into management is remarkably similar: we emulate others, but it never feels quite right.

Fortunately, there’s a better way",,"Simon Copsey is a change consultant, and is on a mission to help organisations understand and unwind complex, cross-functional obstacles that get in the way of their staff, and reduce the ability to serve their customers.

Simon’s career has taken him from being a developer in the trenches to helping various organisations take pragmatic steps from a place of chaos and paralysis, to one where it becomes a little easier to see the wood for the trees."
,confirmed,Steve Flanders,1,1,Splunk,Steve Flanders.png,https://www.linkedin.com/in/steveflanders/,,@smflanders,,OTel Me More - Getting Started with OpenTelemetry,"This session will guide you through the foundational concepts, setup, and best practices to effectively implement OpenTelemetry in your environment. We’ll explore key components like instrumentation libraries and collector configurations, showcasing practical examples and integrations.",,"Steve Flanders is a Senior Director of Engineering at Splunk, a Cisco company, responsible for the Observability Platform team, which includes contributions to the OpenTelemetry project. He was previously the Head of Product at Omnition (acquired by Splunk). Prior to Omnition, he led log analytics and data collection at VMware. Steve is writing a book called Mastering OpenTelemetry and Observability: Enhancing Application and Infrastructure Performance and Avoiding Outages, which will be available this fall."
,confirmed,Steve Wade,1,1,Steven Wade Consulting,Steve Wade.png,https://www.linkedin.com/in/stevendavidwade/,,@cloudnativeclub,,From Console Chaos to GitOps Clarity: A FinTech Transformation Tale,"When a legacy bank's fintech venture faced operational paralysis, one ""simple"" question triggered a revolution. Discover how GitOps transformed a tech stack and an entire organisational DNA. This isn't the story of another tool – it's a blueprint for turning chaos into your competitive advantage.","Every transformation story has a trigger point. For one of Britain's oldest banks, it wasn't a system failure or a security breach – it was a single question nobody could answer. This seemingly innocent inquiry exposed the fragility of their fintech venture's operational foundation and sparked a journey that would reshape their entire organisation.  This isn't just another technical implementation story. It's a narrative about how GitOps principles catalysed a cultural renaissance within a centuries-old institution. You'll witness how a team transformed from firefighters to innovators and how version control evolved from a code repository to a single source of truth for the entire organisation.  Whether you're drowning in operational complexity or simply seeking to future-proof your organisation, this talk will arm you with actionable insights to lead your own transformation. You'll leave understanding how GitOps can be more than a methodology – it can be the foundation of your competitive advantage in the digital age. Leave inspired, equipped, and ready to transform your own chaos into clarity.","Steve Wade founded The Cloud Native Club, a global community for cloud-native enthusiasts. He is also a maintainer of the Flux Terraform Provider. As an experienced conference speaker, independent cloud-native consultant, and trainer, Steve shares his expertise worldwide. He has held platform leadership roles across various industries, including real estate, gaming, fintech, and the UK Parliament. With a BSc in Computer Science, Steve is passionate about cloud-native software development and distributed computing."
,confirmed,Vlad Onetiu,1,1,DataIceberg,Vlad Onetiu.png,https://www.linkedin.com/in/vlad-onetiu/,,,,Real-time earthquake alert system: Leveraging Serverless architecture with Confluent Kafka,"In our upcoming presentation, we'll explore a cutting-edge architectural solution for real-time SMS and email notifications, particularly geared towards responding to earthquake events. This system is designed to handle rapid data transmission, listening for event changes every second, making it ideal for real time critical alert scenarios. Central to our discussion will be the integration of Lambda functions and Confluent Kafka, coupled with advanced multithreading techniques and DynamoDB lock strategies. A focal point of our presentation will be addressing the challenges and innovative solutions involved in integrating Confluent Kafka with Lambda functions to enable serverless operation of both producers and consumers. This is a key element in ensuring the quick and efficient distribution of notifications through parallel methods. Additionally, we will delve into the implementation of an automated scaling mechanism, which is vital for optimising the performance of the Serverless Notification ecosystem. Our aim is to provide a comprehensive insight into how these technologies can be effectively combined to develop a robust and efficient system, capable of delivering critical real-time alerts for situations like earthquake occurrences, ultimately playing a crucial role in saving human lives.",,"Vlad Onetiu, a DevSecOps and Software Automation Engineer from Cluj-Napoca, Romania, is renowned for his expertise in cloud technology, cybersecurity, and software automation. Since embarking on his career in 2018, he has been instrumental in conducting security research for Romania's major banks, significantly bolstering their cybersecurity measures. Vlad has also contributed to the field through his research papers on malware and phishing, shedding light on these critical cyber threats. His proficiency in employing cloud-based solutions for system automation, combined with his skillful handling of CI/CD processes and cloud architecture, reflects his commitment to fostering secure and resilient digital environments. Known for his passion for technology and relentless innovation, Vlad stands out as a leading figure in cybersecurity, continuously exploring and implementing cutting-edge strategies to address the challenges of evolving cyber threats."
,confirmed,Yan Cui,1,1,Lumigo,Yan Cui.png,https://www.linkedin.com/in/theburningmonk/,,@theburningmonk,,Money-saving tips for the frugal serverless developer,"Dive into the world of serverless and explore common, costly mistakes and learn actionable tips for cutting down waste and reducing your AWS bill.
Whether you're looking to cut down on CloudWatch costs or improve cost-efficiency for your serverless application, we've got some helpful tips for you.","Helpful tips to cut down on waste and reduce AWS cost, including how to keep CloudWatch costs in check, how to implement caching, how to pick the right services for your workload, how to right-size Lambda functions, and so on.","Yan is an experienced engineer who has run production workload at scale in AWS for 10 years. He has been an architect and principal engineer with a variety of industries ranging from banking, e-commerce, sports streaming to mobile gaming. He has worked extensively with AWS Lambda in production, and has been helping companies around the world adopt AWS and serverless as a consultant.
Yan is an [AWS Serverless Hero](https://aws.amazon.com/developer/community/heroes/yan-cui/) and a regular speaker at user groups and conferences internationally, and he is also the author of [Production-Ready Serverless](https://bit.ly/production-ready-serverless) and co-author of [Serverless Architectures on AWS 2nd Edition](https://www.manning.com/books/serverless-architectures-on-aws-second-edition), both by Manning. Yan also keeps an active blog at [https://theburningmonk.com](https://theburningmonk.com)."
,confirmed,Denys Vasyliev,1,1,GfK - An NIQ Company,Denys Vasyliev.png,https://www.linkedin.com/in/denys-vasyliev/,,@DenysVasyliev,,AIRE: AI Reliability Engineering. Bringing SRE to AI,"AI products are becoming critical for businesses to maintain a competitive edge, yet integrating them into an organization’s ecosystem brings unique challenges. Ensuring the reliability, security, and alignment of AI systems with business goals and ethical standards demands new approaches and tools.

This talk explores the concept of AI Reliability Engineering (AIRE), which adapts SRE principles to AI systems. Based on our experience as an AI-based startup building a mentoring platform, we’ll discuss the challenges and solutions encountered when managing LLMs, and language chain tracing and AI gateways.

Key challenges include: - lack of visibility and control over the AI lifecycle: data collection, model deployment, and monitoring. - ensuring quality and robustness of AI models, addressing issues like prompt attacks, data drift, and evolving performance. - managing complexity in dependencies, configurations, and resources across environments.

The AIRE approach combines the CNCF ecosystem with established SRE practices to address these challenges. By leveraging tools like OpenInference and AI gateways, AIRE introduces processes that enhance reliability, mitigate risks, and improve the security of AI systems.",,"A seasoned professional with over 15 years of experience in Software Development, DevOps, Site Reliability Engineering (SRE), AIOps and Kubernetes.

Proven track record in leadership roles including Technical Manager, Operations Team Lead, and CTO. 5 years as Co-Founder, Cloud B2B/B2C application projects.

DevOps/SRE/Kubernetes Coach and Public Speaker"
,confirmed,Casey Wylie,1,1,Defense Unicorns,Casey Wylie.png,https://www.linkedin.com/in/casewylie/,,,,Building Smarter Kubernetes Workflows: Pepr for the Modern SRE,"Pepr simplifies Kubernetes operations by consolidating admission controllers and operators into one lightweight framework. Enforce global security postures, leverage a full-fledged programming language, and offload operational expertise into code. Pepr makes administering Kubernetes clusters easy!",Think of Pepr like a mix between Operator-SDK and Kyverno/OPA Gatekeeper. It has a fresh take on building Kubernetes controllers with extremely simple interfaces. It takes no time to be up and running in the cluster automating away tasks that would have taken hours. The only requirement is a Kubernetes Cluster.,Casey is currently a lead software engineer focused on the hybrid cloud around Kubernetes. I solve problems in distributed systems. I love to chat and talk with people. 
,confirmed,Chris Phillips,1,1,IBM,Chris Phillips.png,https://www.linkedin.com/in/chrisjphillips,,,,Why you should own an internal platform for your External AI and SaaS Providers,"Today there are thousands of AI and SaaS Services out there and are used throughout your businesses. This session will explain What, Why and How platform teams need to productise their external AI and SaaS Providers to provide flexibility and control of these external applications.

These AI and SaaS Providers are accessed with APIs and by managing them in a centralised platform you can share the same advantages of managing your internal APIs. These advantages include • Track the Spend (and usage) from one central location for all External Services • Protect data exposure • Understand SaaS to SaaS communication • Consistency • Minimise security exposures • Controlled Self Service on boarding and credential management. • Centralised Caching

This session will go through the What, Why and How of this, and how it can be done with tools already available.",,As an Integration SME Chris has travelled the world working with clients on how to utilise APIs and how to ensure they are are following the best strategies to support both internal and external consumers.
,confirmed,Victor Onyenagubom,1,1,Teesside University London,Victor Onyenagubom.png,https://www.linkedin.com/in/victor-onyenagubom/,,,,The Human Side of the Cloud: Why Soft Skills Are the Key to Success,"In a world increasingly defined by complex technology and rapid innovation, it is easy to focus entirely on the technical aspects of success. Yet, the most advanced cloud infrastructure, the most cutting-edge tools, and the most sophisticated algorithms are only as effective as the people behind them. The truth is, it is not just the technical expertise that drives successful cloud initiatives; it is the ability to communicate, collaborate, and build trust that truly sets teams apart. In this talk, I will explore why the human side of the cloud is often the missing piece in achieving transformational success.

The cloud is not just a technical platform; it is a shared space where people, ideas, and goals converge. Whether you are working on a multi-cloud strategy or deploying serverless applications, success hinges on the ability of individuals and teams to work together seamlessly. It is about understanding diverse perspectives, breaking down silos, and fostering an environment where innovation thrives. Yet, too often, organizations overlook the importance of soft skills in favor of purely technical competencies. The result? Misaligned priorities, communication breakdowns, and missed opportunities to fully leverage the power of the cloud.

Soft skills such as empathy, active listening, and conflict resolution are not just “nice to have” in cloud projects—they are essential. Imagine a scenario where a development team and an operations team have differing priorities during a cloud migration. Without clear communication and a shared understanding, this disconnect can lead to delays, inefficiencies, or worse, failure to deliver. On the other hand, when team members can articulate their needs, understand each other's challenges, and find common ground, the result is a project that runs more smoothly and achieves better outcomes.

But soft skills extend beyond team dynamics. They are also critical when engaging with stakeholders. Whether you are pitching a new cloud initiative to executives or addressing concerns from non-technical colleagues, your ability to frame ideas in ways that resonate is crucial. It is not enough to understand the technical value of what you are building; you must also communicate its impact in human terms. The most innovative cloud solutions will fall flat if their value is not clearly articulated to those who depend on them.

This talk will also explore how soft skills can enhance leadership in cloud-focused environments. In fast-paced, high-stakes projects, effective leaders need more than technical know-how; they need to inspire, motivate, and guide their teams through uncertainty. Leadership is about creating a culture where people feel empowered to take risks, share ideas, and work together to solve complex problems. It is about fostering a sense of purpose that transcends technical goals and aligns with broader organizational values.

As organizations increasingly adopt cloud technologies, the demand for professionals with strong soft skills is only growing. Employers are looking for individuals who can not only manage infrastructure and write code but also lead conversations, solve conflicts, and drive collaboration across departments. These are the qualities that turn technical experts into invaluable team players and transformational leaders.

Soft skills also play a crucial role in bridging the gap between technical teams and end-users. Cloud technologies often bring about change, which can be met with resistance or hesitation. Professionals who can communicate with empathy and clarity help reduce friction, ensuring smoother transitions and greater adoption of cloud solutions. They can demystify the technical aspects, making the benefits of the cloud accessible and relatable to all.

This talk is for anyone who wants to unlock the full potential of their cloud projects by harnessing the power of human connection. Whether you are a cloud architect, a project manager, or an IT professional, you will leave with actionable insights on how to cultivate the soft skills that matter most. From practical tips on improving communication to strategies for building trust within teams, this session will equip you to succeed in the increasingly collaborative world of the cloud.

The human side of the cloud is not a secondary concern—it is the foundation upon which all successful cloud initiatives are built. By prioritizing soft skills, you can drive innovation, improve outcomes, and create a lasting impact in your organization. Join me for this talk and discover how the key to mastering the cloud lies not just in the technology you use but in the people who bring it to life.",,"Victor Onyenagubom is a dynamic Lecturer in Cybersecurity at Teesside University London, where he develops and delivers cybersecurity modules to international master’s students, fostering an engaging and inclusive learning environment.

Victor has attended the Pre-Doctoral school organized by the Max Planck Institute of Software Systems in Germany, in partnership with the University of Maryland and Cornell University. He also volunteers as a Lead IT Trainer at CodeYourFuture, where he empowers refugees and asylum seekers with digital and cybersecurity skills.

Victor is a frequent speaker at high-profile tech events, where he shares his expertise on cybersecurity and other emerging technologies. His combined expertise in cybersecurity, research, and community service positions him as a key figure in both academic and social spheres, dedicated to equipping others with the tools to navigate and secure the digital world.

As an IT Security Analyst at Pennon Group Plc, Victor performed security audits, designed cybersecurity training materials, and conducted vulnerability assessments, significantly enhancing the organization's security posture. In his role as a Research Assistant at the Nuffield Trust, he extracted, cleaned, and analyzed healthcare data, developed dashboards, and presented data-driven insights to improve NHS processes."
